text	entity_category	image_id	person	location	organization	miscellaneous
Montreal Candiens NHL Pet dog jersey shirt ( all sizes ) NEW	[('Montreal Candiens', 'organization'), ('NHL', 'organization')]	17_01_8306.jpg	[]	[]	['Montreal Candiens', 'NHL']	[]
“ If you go to Taco Bell , that doesn ’ t make you a taco . ” justin bieber is the new ghandi	[('Taco Bell', 'location'), ('justin bieber', 'person')]	O_3159.jpg	['justin bieber']	['Taco Bell']	[]	[]
Got our new price board . . . come and get a freshly made welshcake ! # hayfestival	[('hayfestival', 'miscellaneous')]	16_05_28_945.jpg	[]	[]	[]	['hayfestival']
Andy Murray lacking support as Roger Federer becomes new favourite for Wimbledon .	[('Andy Murray', 'person'), ('Roger Federer', 'person'), ('Wimbledon', 'miscellaneous')]	O_3771.jpg	['Andy Murray', 'Roger Federer']	[]	[]	['Wimbledon']
Amandla Stenberg rocking Calvin Klein at the # MetGala .	[('Amandla Stenberg', 'person'), ('Calvin Klein', 'organization'), ('MetGala', 'miscellaneous')]	O_4761.jpg	['Amandla Stenberg']	[]	['Calvin Klein']	['MetGala']
Fremont Street closed from 13 th - 7 th streets 9 a . m . - 1 p . m . Saturday for Carnaval Parade . # vegastraffic	[('Fremont Street', 'location'), ('Carnaval', 'organization')]	16_05_26_230.jpg	[]	['Fremont Street']	['Carnaval']	[]
A gin subscription box - it ' s a gin festival at home !	[]	16_05_18_592.jpg	[]	[]	[]	[]
Thousands turn out as Leicester parade trophy	[('Leicester', 'organization')]	16_05_17_881.jpg	[]	[]	['Leicester']	[]
# TheWiderImage Wizards , witches and quidditch : Harry Potter turns 20 by REUTERS / @ neilhallphoto @ EmilyGraceRoe	[('Harry Potter', 'miscellaneous'), ('REUTERS', 'organization'), ('neilhallphoto', 'person'), ('EmilyGraceRoe', 'person')]	O_376.jpg	['neilhallphoto', 'EmilyGraceRoe']	[]	['REUTERS']	['Harry Potter']
Have you found your local @ GinFestival yet ? It ' s a must for # ginlovers	[]	16_05_14_466.jpg	[]	[]	[]	[]
What to expect from @ AdventureDub show at July ' 16 ? Watch concert now !	[('AdventureDub', 'person')]	16_05_29_620.jpg	['AdventureDub']	[]	[]	[]
Giancarlo Stanton hit a mammoth home run that has the baseball world buzzing -	[('Giancarlo Stanton', 'person')]	16_05_08_734.jpg	['Giancarlo Stanton']	[]	[]	[]
Ellen DeGeneres has signed Tyler Oakley to her network officially .	[('Ellen DeGeneres', 'person'), ('Tyler Oakley', 'person')]	O_1315.jpg	['Ellen DeGeneres', 'Tyler Oakley']	[]	[]	[]
when you in the pit at a concert and you hear someone say twenty one pilots	[]	16_05_18_99.jpg	[]	[]	[]	[]
Football weekend , kick and proud / / / # sl72 # EnjoyJakarte	[]	16_05_09_935.jpg	[]	[]	[]	[]
Before heading to Comerica Park tomorrow to see EMU Baseball take on MSU , stop into the bookstore for a new EMU Cap	[('Comerica Park', 'location'), ('EMU', 'organization'), ('MSU', 'organization'), ('EMU', 'organization')]	16_05_10_701.jpg	[]	['Comerica Park']	['EMU', 'MSU', 'EMU']	[]
Happy 47 th birthday Dennis Bergkamp ! Where does the Dutchman rate amongst the Premier League ' s finest ever players ?	[('Dennis Bergkamp', 'person'), ('Premier League', 'organization')]	16_05_10_801.jpg	['Dennis Bergkamp']	[]	['Premier League']	[]
. @ BernieSanders asks superdelegates to consider which candidate could best defeat Donald Trump . # ThisWeek	[('BernieSanders', 'person'), ('Donald Trump', 'person')]	O_3217.jpg	['BernieSanders', 'Donald Trump']	[]	[]	[]
You guys are super talented - keep sending us your Justin Bieber drawings / edits !	[('Justin Bieber', 'person')]	O_2300.jpg	['Justin Bieber']	[]	[]	[]
Thank you @ xtianbautista to serenaded us with your soulful voice in # XtianBOnPlaylistLive	[('xtianbautista', 'person')]	17_06_8463.jpg	['xtianbautista']	[]	[]	[]
In my dad ' s hometown for his band reunion concert and not hating the view from my hotel ro …	[]	16_05_28_556.jpg	[]	[]	[]	[]
Justin Bieber with a Make - A - Wish fan in Bern , Switzerland . ( June 15 )	[('Justin Bieber', 'person'), ('Bern', 'location'), ('Switzerland', 'location')]	O_2623.jpg	['Justin Bieber']	['Bern', 'Switzerland']	[]	[]
Leicester triumph is why we love football , says Messi	[('Leicester', 'organization'), ('Messi', 'person')]	16_05_03_201.jpg	['Messi']	[]	['Leicester']	[]
I had so much fun tonight at the @ kennychesney concert with @ MiKe_NNN_Ike 💕 ☔ ️ 🎤	[('kennychesney', 'person'), ('MiKe_NNN_Ike', 'person')]	16_05_20_664.jpg	['kennychesney', 'MiKe_NNN_Ike']	[]	[]	[]
My brain after today ' s meme parade . Crashing ! Night night beasts !	[]	16_05_22_41.jpg	[]	[]	[]	[]
Anne Hathaway Deletes For Anti - Kardashians Post , Says She Didn ' t Mean It	[('Anne Hathaway', 'person'), ('Kardashians', 'person')]	O_3487.jpg	['Anne Hathaway', 'Kardashians']	[]	[]	[]
I want to go at your concert here in Manila but I cant afford to buy any ticket bc no money :( I wanna see you guys 😭	[('Manila', 'location')]	16_05_11_597.jpg	[]	['Manila']	[]	[]
We ' ll mostly be spending all our wages on Justin Bieber tour merch today	[('Justin Bieber', 'person')]	O_5053.jpg	['Justin Bieber']	[]	[]	[]
Thank you Indiana a vote for Donald Trump is a step closer 4 Justice 4 Jamiel and MANY more ❤ ️ 🇺 🇸	[('Indiana', 'location'), ('Donald Trump', 'person')]	O_381.jpg	['Donald Trump']	['Indiana']	[]	[]
MensFitness : 6 # NBA players have already run the equivalent of 3 full marathons this season : …	[]	17_01_19123.jpg	[]	[]	[]	[]
Jerry Jones Comments on Unsuccesful Trade for Paxton Lynch at 2016 NFL Draft	[('Jerry Jones', 'person'), ('Paxton Lynch', 'person'), ('NFL', 'organization')]	16_05_01_711.jpg	['Jerry Jones', 'Paxton Lynch']	[]	['NFL']	[]
The outstanding tweets of @ JusticeWillett , who made Donald Trump ' s SCOTUS short list	[('JusticeWillett', 'person'), ('Donald Trump', 'person')]	O_280.jpg	['JusticeWillett', 'Donald Trump']	[]	[]	[]
This man got Leicester to the premier league title 😂	[('Leicester', 'organization'), ('premier league', 'organization')]	16_05_02_816.jpg	[]	[]	['Leicester', 'premier league']	[]
Potential West Ham United Lineup to Face Swansea City in the Premier League This Weekend	[('West Ham United', 'organization'), ('Swansea City', 'organization'), ('Premier League', 'organization')]	16_05_06_541.jpg	[]	[]	['West Ham United', 'Swansea City', 'Premier League']	[]
"Fancy making our "" British Spring "" a little cheerier , head for Udderbelly Festival Southbank -"	[('British', 'location'), ('Udderbelly Festival Southbank', 'miscellaneous')]	16_05_01_284.jpg	[]	['British']	[]	['Udderbelly Festival Southbank']
# Hermione Granger from # Harry Potter 💕 Reference from the Yule Ball scene 😊	[('Hermione Granger', 'person'), ('Harry Potter', 'miscellaneous')]	O_2313.jpg	['Hermione Granger']	[]	[]	['Harry Potter']
Congratulations to the 2017 @ NBA MVP , Russell Westbrook ! # NBABruins	[('NBA', 'organization'), ('Russell Westbrook', 'person')]	O_3581.jpg	['Russell Westbrook']	[]	['NBA']	[]
Awesome choral concert at the high school last night featuring 7 th / 8 th grade chorus and HS ensembles . Great job ! !	[]	16_05_20_981.jpg	[]	[]	[]	[]
Last choir concert was amazing 😭 💘	[]	16_05_18_100.jpg	[]	[]	[]	[]
No weekend plans # Nottingham ? There ' s still tickets available for Sunday ' s # SellebritySoccer	[('Nottingham', 'location')]	16_05_04_1025.jpg	[]	['Nottingham']	[]	[]
Justin Bieber Topless Giant Poster Art Print - A0 A1 A2 A3 A4 Sizes	[('Justin Bieber', 'person')]	O_2625.jpg	['Justin Bieber']	[]	[]	[]
Why cities should stop building museums — and instead focus on festivals	[]	16_05_13_615.jpg	[]	[]	[]	[]
The Justin Bieber merchandise stand has been set up at the arena for # PurposeTourBoston .	[('Justin Bieber', 'person')]	O_1524.jpg	['Justin Bieber']	[]	[]	[]
Love festival season but not keen on camping ? Then check out these ace all - dayers & gt ; & gt ;	[]	16_05_11_405.jpg	[]	[]	[]	[]
SEE VIDEO ! Lady Gaga - Glastonbury Festival 2009 . . .	[('Lady Gaga', 'person'), ('Glastonbury Festival', 'miscellaneous')]	16_05_23_1034.jpg	['Lady Gaga']	[]	[]	['Glastonbury Festival']
Bebiendo Butter Beer en Harry Potter World con @ lelepons 💫	[('Harry Potter World', 'location'), ('lelepons', 'person')]	O_1507.jpg	['lelepons']	['Harry Potter World']	[]	[]
Serie A titans weighing up shock summer move for Spurs defender	[('Serie A', 'organization'), ('Spurs', 'organization')]	16_05_17_1163.jpg	[]	[]	['Serie A', 'Spurs']	[]
Guardsmen faint at Queen ' s birthday parade	[('Queen', 'person')]	17_06_5529.jpg	['Queen']	[]	[]	[]
The sights and sounds of the # StanleyCup Final . @ penguins @ PredsNHL # NHLTonight	[('StanleyCup', 'miscellaneous'), ('penguins', 'organization'), ('PredsNHL', 'organization')]	17_06_11667.jpg	[]	[]	['penguins', 'PredsNHL']	['StanleyCup']
Houston gets a new noisy heavy metal and hard rock festival . . .	[('Houston', 'location')]	16_05_22_389.jpg	[]	['Houston']	[]	[]
@ 790 Friedo Dragon was unleashed and dominated Game 7 along with the rest of the squad . That ' s # Heat basketball !	[('790 Friedo', 'person'), ('Heat', 'organization')]	16_05_01_81.jpg	['790 Friedo']	[]	['Heat']	[]
evan peters and jessica lange are the cutest angels in the world	[('evan peters', 'person'), ('jessica lange', 'person')]	O_5020.jpg	['evan peters', 'jessica lange']	[]	[]	[]
Pixar ' s Co - Founders Heard ' No ' 45 Times Before Steve Jobs Said ' Yes '	[('Pixar', 'organization'), ('Steve Jobs', 'person')]	O_3240.jpg	['Steve Jobs']	[]	['Pixar']	[]
Where will we meet this weekend ? # party # weekend # Theracords # festival	[]	16_05_06_760.jpg	[]	[]	[]	[]
@ johnbartlettNY Hi John ! The New Vegan Times Magazine is proud to connect with you ! We are here to serve !	[('johnbartlettNY', 'person'), ('The New Vegan Times Magazine', 'organization')]	16_05_14_1173.jpg	['johnbartlettNY']	[]	['The New Vegan Times Magazine']	[]
# TaylorSwift # Music Taylor Swift World Tour Live Speak Now # CD + # DVD Bonus …	[('TaylorSwift', 'person'), ('Taylor Swift', 'person')]	O_1541.jpg	['TaylorSwift', 'Taylor Swift']	[]	[]	[]
Tearing up Crown and Treaty for Yuck ' s birthday @ robinbastardd @ LiLphobe @ carawaydisco	[('Yuck', 'person'), ('robinbastardd', 'person'), ('LiLphobe', 'person'), ('carawaydisco', 'person')]	16_05_02_709.jpg	['Yuck', 'robinbastardd', 'LiLphobe', 'carawaydisco']	[]	[]	[]
CNN : Donald Trump and Boris Johnson have been immortalized in a romantic clinch in the UK	[('CNN', 'organization'), ('Donald Trump', 'person'), ('Boris Johnson', 'person'), ('UK', 'location')]	O_2611.jpg	['Donald Trump', 'Boris Johnson']	['UK']	['CNN']	[]
Baseball puts things in perspective .	[]	17_06_7572.jpg	[]	[]	[]	[]
# IHopeThereAreTapesOf Donald Trump , Jr . explaining the thrill he gets killing baby elephants	[('Donald Trump', 'person')]	O_4061.jpg	['Donald Trump']	[]	[]	[]
James Cameron , Leonardo DiCaprio and Kate Winslet on the set of Titanic , 1997 .	[('James Cameron', 'person'), ('Leonardo DiCaprio', 'person'), ('Kate Winslet', 'person'), ('Titanic', 'miscellaneous')]	O_3435.jpg	['James Cameron', 'Leonardo DiCaprio', 'Kate Winslet']	[]	[]	['Titanic']
Anyone who says real men don ' t cry have not played football with passion	[]	16_05_26_614.jpg	[]	[]	[]	[]
Why latest Jerry Sandusky , Joe Paterno allegations may not matter , legally speaking	[('Jerry Sandusky', 'person'), ('Joe Paterno', 'person')]	O_555.jpg	['Jerry Sandusky', 'Joe Paterno']	[]	[]	[]
Pit seats to Justin Bieber was a surreal experience . Met so many nice girls and had a great time seeing the Biebs 💕 🎉	[('Justin Bieber', 'person')]	O_4587.jpg	['Justin Bieber']	[]	[]	[]
Wolf Parade Play First Concert in Five Years : Watch	[('Wolf Parade', 'person')]	16_05_12_1199.jpg	['Wolf Parade']	[]	[]	[]
Sports Briefing : Ohio State and Men ’ s Basketball Coach Thad Matta Part Ways	[('Ohio State', 'organization'), ('Thad Matta', 'person')]	17_06_6687.jpg	['Thad Matta']	[]	['Ohio State']	[]
Calvin Harris was involved in a serious car crash last night	[('Calvin Harris', 'person')]	O_4963.jpg	['Calvin Harris']	[]	[]	[]
Pearce powers Rays to finale win over Dodgers # baseball	[('Pearce', 'person'), ('Rays', 'organization'), ('Dodgers', 'organization')]	16_05_05_902.jpg	['Pearce']	[]	['Rays', 'Dodgers']	[]
One Direction are the acts with most videos on YouTube with 1 M + likes , total of 15 .	[('One Direction', 'person'), ('YouTube', 'organization')]	O_3703.jpg	['One Direction']	[]	['YouTube']	[]
Definitely not missing this one . Human cannonball on June 17 ! -	[]	16_05_27_74.jpg	[]	[]	[]	[]
From cruises to Zac Brown Band concerts , the Watt family album reveals tight bonds	[('Zac Brown Band', 'person'), ('Watt', 'person')]	17_06_1489.jpg	['Zac Brown Band', 'Watt']	[]	[]	[]
VIDEO = & gt ; Trump Accuses Bill Clinton of Rape in Hannity Interview . . .	[('Trump', 'person'), ('Bill Clinton', 'person'), ('Hannity', 'person')]	O_2083.jpg	['Trump', 'Bill Clinton', 'Hannity']	[]	[]	[]
How closely were you paying attention to the 2015 / 16 Premier League season ? Take our quiz :	[('Premier League', 'organization')]	16_05_15_714.jpg	[]	[]	['Premier League']	[]
Alex Ovechkin Named Finalist for Mark Messier NHL Leadership Award	[('Alex Ovechkin', 'person'), ('Mark Messier', 'person'), ('NHL', 'organization')]	16_05_04_141.jpg	['Alex Ovechkin', 'Mark Messier']	[]	['NHL']	[]
Antonio Di Natale scores his 209 th Serie A goal on his final appearance for Udinese .	[('Antonio Di Natale', 'person'), ('Serie A', 'organization'), ('Udinese', 'organization')]	16_05_15_181.jpg	['Antonio Di Natale']	[]	['Serie A', 'Udinese']	[]
ICYMI : @ UAB_Baseball has a special relationship with Mississippi boy .	[('UAB_Baseball', 'organization'), ('Mississippi', 'location')]	16_05_21_609.jpg	[]	['Mississippi']	['UAB_Baseball']	[]
Lady Gaga on Twitter , today in 2011 . # Throwback	[('Lady Gaga', 'person'), ('Twitter', 'organization')]	O_4141.jpg	['Lady Gaga']	[]	['Twitter']	[]
Leicester set to offer Claudio Ranieri new contract after Premier League title -	[('Leicester', 'organization'), ('Claudio Ranieri', 'person'), ('Premier League', 'organization')]	16_05_10_71.jpg	['Claudio Ranieri']	[]	['Leicester', 'Premier League']	[]
"nytimes : Chelsea Handler : "" Look what ’ s going on with Stephen Colbert and that show . What is that ? "" …"	[('nytimes', 'organization'), ('Chelsea Handler', 'person'), ('Stephen Colbert', 'person')]	O_4708.jpg	['Chelsea Handler', 'Stephen Colbert']	[]	['nytimes']	[]
May 16 th : Gigi on The Tonight Show starring Jimmy Fallon .	[('Gigi', 'person'), ('The Tonight Show starring Jimmy Fallon', 'miscellaneous')]	O_1197.jpg	['Gigi']	[]	[]	['The Tonight Show starring Jimmy Fallon']
Jessica Lange and Susan Sarandon photographed by Corina Marie .	[('Jessica Lange', 'person'), ('Susan Sarandon', 'person'), ('Corina Marie', 'person')]	O_347.jpg	['Jessica Lange', 'Susan Sarandon', 'Corina Marie']	[]	[]	[]
What do we do to unwind after soccer clinics ? Cricket !	[]	17_06_3691.jpg	[]	[]	[]	[]
Missed a golden opportunity to wear this at the Say Anything concert .	[('Say Anything', 'person')]	16_05_24_664.jpg	['Say Anything']	[]	[]	[]
Why Donald Trump Needs to Win Over Women Voters -	[('Donald Trump', 'person')]	O_573.jpg	['Donald Trump']	[]	[]	[]
2016 NHL Draft Prospect Profile : Tyler Benson	[('NHL', 'organization'), ('Tyler Benson', 'person')]	16_05_29_387.jpg	['Tyler Benson']	[]	['NHL']	[]
Michael Oher is latest reminder that NFL pain lasts 24 / 7 / 365	[('Michael Oher', 'person'), ('NFL', 'organization')]	17_06_8003.jpg	['Michael Oher']	[]	['NFL']	[]
A German shepherd saved a whole squad from an ISIS ambush	[('German', 'miscellaneous'), ('ISIS', 'organization')]	O_4515.jpg	[]	[]	['ISIS']	['German']
"Any team planning on signing Kevin Durant needs to include an "" Apologize to Lil B "" clause in the contract"	[('Kevin Durant', 'person'), ('Lil B', 'person')]	O_4818.jpg	['Kevin Durant', 'Lil B']	[]	[]	[]
STORYTIME ! I almost met Taylor Swift ? + 1989 World Tour Experience -	[('Taylor Swift', 'person')]	O_3819.jpg	['Taylor Swift']	[]	[]	[]
In hindsight , my fantasy football team name was perhaps a little optimistic # NUFC # mcclaren # mclarensmarvels	[('NUFC', 'organization')]	16_05_12_980.jpg	[]	[]	['NUFC']	[]
Justin Bieber makes history as the first artist to win ' Top Male Artist ' twice . # BBMAs # BillboardMusicAwards	[('Justin Bieber', 'person'), ('BBMAs', 'miscellaneous'), ('BillboardMusicAwards', 'miscellaneous')]	O_1261.jpg	['Justin Bieber']	[]	[]	['BBMAs', 'BillboardMusicAwards']
Blake Lively and Ryan Reynolds fell in love on a double date with other people 😂 😍	[('Blake Lively', 'person'), ('Ryan Reynolds', 'person')]	O_4747.jpg	['Blake Lively', 'Ryan Reynolds']	[]	[]	[]
Sunflowers are blooming in my backyard . . .	[]	16_05_25_386.jpg	[]	[]	[]	[]
We take a good look at the man Wenger is looking to sign from the Bundesliga # AFC	[('Wenger', 'person'), ('Bundesliga', 'organization'), ('AFC', 'organization')]	16_05_21_461.jpg	['Wenger']	[]	['Bundesliga', 'AFC']	[]
Rafa Benitez won ' t speculate over Newcastle ' s Premier League relegation -	[('Rafa Benitez', 'person'), ('Newcastle', 'organization'), ('Premier League', 'organization')]	16_05_08_231.jpg	['Rafa Benitez']	[]	['Newcastle', 'Premier League']	[]
Edinburgh Festival enthusiasts urged to let Fringe performers stay at their house for free	[('Edinburgh Festival', 'miscellaneous')]	16_05_15_323.jpg	[]	[]	[]	['Edinburgh Festival']
# NFL Three potential problems for the Green Bay # Packers	[('NFL', 'organization'), ('Green Bay # Packers', 'organization')]	16_05_25_629.jpg	[]	[]	['NFL', 'Green Bay # Packers']	[]
Read Lady Gaga ' s heartfelt message about her late friend Sonja Durham . 💞 # GrigioGirls	[('Lady Gaga', 'person'), ('Sonja Durham', 'person'), ('GrigioGirls', 'miscellaneous')]	O_299.jpg	['Lady Gaga', 'Sonja Durham']	[]	[]	['GrigioGirls']
Afghan girls playing soccer . Watch now on # AmazonVideo . # girlsoccer # womensoccer # football	[('Afghan', 'location')]	16_05_04_625.jpg	[]	['Afghan']	[]	[]
these pictures of Harry Styles are a blessing	[('Harry Styles', 'person')]	O_3125.jpg	['Harry Styles']	[]	[]	[]
As always , thanks to our hard working staff running the show at the NACC Baseball Tournament . # falconsoar	[('NACC', 'organization')]	16_05_14_301.jpg	[]	[]	['NACC']	[]
Going to a music festival on the beach next month so I have no choice but to buy this right ?	[]	16_05_02_410.jpg	[]	[]	[]	[]
Perfect to take to the baseball games and share with the whole team . When I was pregnant . . .	[]	16_05_21_686.jpg	[]	[]	[]	[]
Emmanuel Adebayor Signs 18 Months Deal With Turkish Football Club	[('Emmanuel Adebayor', 'person'), ('Turkish', 'location')]	17_01_22771.jpg	['Emmanuel Adebayor']	['Turkish']	[]	[]
Sean Hannity Invites Kim Dotcom to Host His Radio Show	[('Sean Hannity', 'person'), ('Kim Dotcom', 'person')]	O_2941.jpg	['Sean Hannity', 'Kim Dotcom']	[]	[]	[]
